ACCTAGE,AGE,ATM,ATMAMT,BRANCH,CASHBK,CC,CCBAL,CCPURC,CD,CDBAL,CHECKS,CRSCORE,DDA,DDABAL,DEP,DEPAMT,DIRDEP,HMOWN,HMVAL,ILS,ILSBAL,INAREA,INCOME,INV,INVBAL,IRA,IRABAL,LOC,LOCBAL,LORES,MM,MMBAL,MMCRED,MOVED,MTG,MTGBAL,NSF,NSFAMT,PHONE,POS,POSAMT,RES,SAV,SAVBAL,SDB,TELLER,id
2.8,50.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,15129.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,7558
3.8,,1.0,147.79,B2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,669.0,1.0,47.66,2.0,557.17,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,9061
0.3,57.0,1.0,321.83,B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,1.0,323.56,2.0,555.35,0.0,0.0,115.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,2816
4.5,,0.0,0.0,B2,0.0,1.0,1143.23,0.0,0.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,2543
0.8,44.0,1.0,118.53,B16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,1.0,298.09,1.0,220.04,1.0,1.0,96.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,10150
3.9,48.0,1.0,2696.06,B1,0.0,1.0,172.05,0.0,0.0,0.0,2.0,645.0,1.0,19071.33,1.0,6518.07,0.0,0.0,152.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.22,S,0.0,0.0,1.0,3.0,189
0.5,,1.0,0.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,1.0,74.5,2.0,473.15,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,34.98,S,1.0,0.0,0.0,1.0,2824
9.6,54.0,1.0,4110.99,B2,0.0,1.0,35.83,0.0,1.0,4100.0,1.0,657.0,1.0,633.48,3.0,1099.4,0.0,0.0,87.0,0.0,0.0,1.0,8.0,1.0,19136.14,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,12442.59,0.0,0.0,3348
1.8,26.0,1.0,956.79,B8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,650.0,1.0,1487.03,3.0,2250.41,1.0,1.0,122.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,210.01,U,1.0,21.93,0.0,1.0,7036
0.3,41.0,1.0,103.4,B8,0.0,1.0,79.15,0.0,0.0,0.0,0.0,657.0,1.0,18125.97,1.0,292.34,0.0,0.0,204.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,27562.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,8385
0.4,,1.0,324.33,B2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,658.0,1.0,329.33,4.0,6118.28,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.44,3.0,4.0,183.37,S,0.0,0.0,1.0,6.0,4745
1.1,49.0,0.0,0.0,B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,1.0,1357.6,0.0,0.0,0.0,1.0,104.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,80771.52,0.0,0.0,4793
,44.0,0.0,0.0,B16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,630.0,1.0,2364.09,1.0,633.75,1.0,0.0,97.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2.0,1813
1.3,37.0,1.0,959.73,B17,0.0,1.0,27854.09,1.0,0.0,0.0,2.0,642.0,1.0,770.26,2.0,836.93,0.0,0.0,94.0,1.0,10075.56,1.0,15.0,0.0,0.0,0.0,0.0,1.0,234.73,6.5,1.0,15402.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,2951
1.8,,0.0,0.0,B3,0.0,0.0,0.0,0.0,0.0,0.0,9.0,637.0,1.0,226.73,3.0,1494.29,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.45,0.0,0.0,0.0,R,1.0,8365.39,0.0,6.0,9040
7.3,,1.0,562.41,B16,0.0,1.0,147.16,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,1.0,18523.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,1058.99,1.0,0.0,4329
16.2,40.0,0.0,0.0,B2,0.0,1.0,175927.38,2.0,0.0,0.0,14.0,716.0,1.0,3662.89,4.0,10423.43,1.0,1.0,94.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,3846.19,6.0,0.0,0.0,0.0,0.0,1.0,190918.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,4.0,1338
4.0,,0.0,0.0,B9,0.0,1.0,19.37,0.0,1.0,21900.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,1431.58,0.0,0.0,9533
15.7,44.0,0.0,0.0,B1,0.0,1.0,318495.85,0.0,0.0,0.0,7.0,670.0,1.0,22289.16,5.0,8271.87,0.0,1.0,173.0,0.0,0.0,1.0,50.0,1.0,0.0,0.0,0.0,1.0,1176.79,3.0,0.0,0.0,0.0,0.0,1.0,338076.09,0.0,0.0,0.0,0.0,0.0,U,1.0,69319.05,0.0,12.0,4161
0.7,,1.0,501.99,B7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,705.0,1.0,1121.53,3.0,1107.1,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,U,0.0,0.0,0.0,0.0,2568
7.6,,1.0,599.06,B2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,640.0,1.0,1107.44,2.0,451.84,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,1150
9.8,,1.0,450.65,B3,0.0,1.0,1.63,0.0,1.0,8000.0,0.0,650.0,1.0,3515.49,1.0,79.75,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,18877.87,0.0,0.0,1697
0.7,56.0,1.0,655.18,B13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,703.0,1.0,31.75,2.0,396.2,0.0,1.0,113.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,107.06,S,1.0,63.05,0.0,0.0,1773
2.5,43.0,1.0,628.25,B12,0.0,1.0,0.0,1.0,0.0,0.0,3.0,661.0,1.0,769.96,4.0,1182.21,0.0,1.0,108.0,0.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,387.46,0.0,3.0,2742
4.3,,1.0,2674.17,B2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,653.0,1.0,330.13,4.0,1991.5,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.92,3.0,32.0,417.7,U,0.0,0.0,0.0,1.0,10342
4.6,58.0,1.0,251.02,B15,0.0,,,,0.0,0.0,0.0,668.0,1.0,1503.71,3.0,1610.77,0.0,1.0,86.0,0.0,0.0,1.0,30.0,,,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,1.0,138331.3,0.0,0.0,,,,U,1.0,1587.49,1.0,3.0,10499
1.3,38.0,0.0,0.0,B5,0.0,1.0,262.27,0.0,0.0,0.0,0.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,1.0,15145.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,6477
21.7,,0.0,0.0,B19,0.0,,,,0.0,0.0,5.0,638.0,1.0,1388.9,2.0,794.62,1.0,,,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,R,1.0,5951.45,0.0,0.0,1899
1.8,49.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,1.0,7200.0,0.0,673.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,7769
1.3,41.0,0.0,0.0,B3,0.0,1.0,140.44,0.0,0.0,0.0,16.0,644.0,1.0,964.88,3.0,1639.22,0.0,1.0,145.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,9288.61,0.0,4.0,889
2.2,,1.0,546.43,B5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,725.0,1.0,393.56,2.0,1089.82,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,R,0.0,0.0,0.0,2.0,4066
1.8,44.0,0.0,0.0,B17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,1.0,5.89,0.0,0.0,0.0,0.0,89.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,5237
0.3,,1.0,52.9,B4,0.0,1.0,539.74,0.0,0.0,0.0,9.0,633.0,1.0,822.76,4.0,3371.96,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,11115.46,0.0,13.0,5047
4.8,49.0,1.0,2677.37,B4,0.0,1.0,32583.48,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,1.0,35.0,0.0,0.0,1.0,9419.36,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,38819.92,0.0,0.0,0.0,3.0,188.18,S,1.0,5596.03,0.0,0.0,6691
3.3,44.0,1.0,211.03,B17,0.0,1.0,81541.78,0.0,0.0,0.0,7.0,700.0,1.0,695.55,2.0,1329.98,0.0,1.0,117.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,1.0,86853.25,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,5.0,2458
3.8,39.0,1.0,806.5,B16,0.0,1.0,43.2,1.0,1.0,8300.0,5.0,646.0,1.0,927.99,4.0,1635.01,1.0,0.0,96.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,274.43,R,1.0,444.12,0.0,1.0,960
5.0,37.0,1.0,705.3,B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,5147.23,0.0,0.0,371
4.8,27.0,1.0,517.51,B17,0.0,1.0,137184.41,0.0,0.0,0.0,12.0,636.0,1.0,599.7,3.0,2890.55,1.0,1.0,119.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,1.0,5158.29,6.0,1.0,15384.81,0.0,0.0,1.0,136796.19,0.0,0.0,1.0,0.0,0.0,R,0.0,0.0,0.0,2.0,5609
9.8,53.0,1.0,321.64,B16,0.0,0.0,0.0,0.0,0.0,0.0,4.0,706.0,1.0,1000.63,2.0,2250.55,0.0,0.0,113.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,2.0,1.0,36.91,R,1.0,2.17,0.0,1.0,874
4.2,40.0,1.0,218.85,B16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,641.0,1.0,180.79,2.0,487.82,0.0,1.0,140.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.34,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,3635
2.3,48.0,0.0,0.0,B7,0.0,1.0,735.04,0.0,0.0,0.0,6.0,687.0,1.0,2782.92,1.0,3208.96,0.0,1.0,104.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,1627.95,0.0,1.0,6415
5.8,44.0,1.0,0.0,B4,0.0,0.0,0.0,0.0,1.0,6800.0,11.0,700.0,1.0,261.47,7.0,3224.71,1.0,0.0,93.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,229.33,U,0.0,0.0,0.0,0.0,7496
23.7,61.0,0.0,0.0,B3,0.0,1.0,64669.36,2.0,0.0,0.0,0.0,716.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,1.0,11859.54,3.5,0.0,0.0,0.0,0.0,1.0,49333.94,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,5290
,51.0,1.0,819.93,B10,0.0,1.0,1218.38,1.0,0.0,0.0,13.0,715.0,1.0,656.74,6.0,2319.65,1.0,1.0,117.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,1.0,3182
15.3,51.0,0.0,0.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,1.0,0.0,6059
3.9,,1.0,11.23,B16,0.0,0.0,0.0,0.0,0.0,0.0,6.0,647.0,1.0,491.66,5.0,1732.02,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,1352.27,1.0,5.0,5340
2.3,33.0,1.0,6795.43,B17,0.0,1.0,854.58,1.0,0.0,0.0,24.0,707.0,1.0,1026.92,7.0,5743.21,0.0,0.0,125.0,0.0,0.0,1.0,79.0,0.0,0.0,1.0,204.04,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,461.42,R,1.0,2922.72,1.0,0.0,5886
18.2,,0.0,0.0,B2,0.0,1.0,28.98,0.0,1.0,16000.0,12.0,628.0,1.0,9358.42,2.0,2010.69,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,4.0,9573
3.3,39.0,1.0,605.69,B3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,634.0,1.0,298.06,3.0,494.06,1.0,0.0,108.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,106.33,S,0.0,0.0,0.0,0.0,6994
4.1,33.0,1.0,385.38,B2,0.0,1.0,4750.21,0.0,1.0,7100.0,10.0,671.0,1.0,5567.44,2.0,4963.98,1.0,0.0,113.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,4542.29,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,607.67,U,0.0,0.0,0.0,1.0,4816
11.4,44.0,0.0,0.0,B2,0.0,1.0,4155.7,0.0,0.0,0.0,0.0,666.0,1.0,200.63,1.0,1299.37,1.0,1.0,92.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,15184.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,1.0,729
1.7,39.0,1.0,1487.56,B12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,711.0,1.0,8298.44,2.0,7370.32,1.0,1.0,95.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.78,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,633
4.0,53.0,0.0,0.0,B15,0.0,,,,0.0,0.0,0.0,688.0,1.0,745.1,1.0,249.64,0.0,1.0,111.0,0.0,0.0,1.0,47.0,,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,636.77,0.0,0.0,7307
4.6,41.0,1.0,1175.4,B15,0.0,,,,0.0,0.0,20.0,685.0,1.0,961.9,5.0,4148.22,1.0,0.0,103.0,0.0,0.0,1.0,23.0,,,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,R,1.0,70.06,0.0,5.0,6750
3.3,42.0,1.0,274.89,B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,1.0,63.29,3.0,238.06,0.0,1.0,69.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.47,0.0,2.0,18.16,U,1.0,3.43,0.0,0.0,1301
4.4,59.0,1.0,6368.09,B16,0.0,1.0,6038.73,0.0,0.0,0.0,10.0,681.0,1.0,1438.42,2.0,6368.01,0.0,1.0,82.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2.0,5284
,47.0,1.0,2119.16,B5,0.0,1.0,43225.88,0.0,0.0,0.0,11.0,713.0,1.0,5021.46,3.0,5123.13,0.0,1.0,128.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,47734.16,1.0,31.82,0.0,4.0,201.49,S,0.0,0.0,0.0,2.0,3403
18.5,,1.0,2779.14,B16,0.0,1.0,2053.85,0.0,1.0,7700.0,8.0,703.0,1.0,4517.1,4.0,12189.0,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,4.0,4192
10.3,22.0,1.0,3080.57,B2,0.0,1.0,0.0,2.0,0.0,0.0,8.0,554.0,1.0,311.44,2.0,1435.37,0.0,0.0,97.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,15196.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,2.0,9427
0.3,41.0,0.0,0.0,B5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,556.0,1.0,217.61,2.0,245.25,0.0,0.0,111.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,1951.24,0.0,2.0,1636
0.3,,1.0,243.75,B2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,654.0,1.0,2546.17,1.0,529.09,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,10269
1.3,,1.0,28.88,B2,0.0,1.0,28961.49,0.0,0.0,0.0,0.0,618.0,1.0,3607.87,1.0,322.44,1.0,,,1.0,10184.73,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,49
5.4,62.0,1.0,1040.81,B3,0.0,1.0,565.15,0.0,0.0,0.0,8.0,697.0,1.0,714.87,3.0,1645.5,0.0,0.0,96.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.52,U,1.0,38701.55,0.0,0.0,7698
9.1,60.0,1.0,11.85,B3,0.0,1.0,32.31,0.0,0.0,0.0,7.0,673.0,1.0,1952.59,2.0,1519.84,1.0,1.0,141.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,297.76,R,0.0,0.0,0.0,1.0,10134
1.5,47.0,0.0,0.0,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,1.0,2186.71,0.0,0.0,0.0,1.0,95.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,1.0,0.0,6895
0.6,68.0,1.0,182.58,B3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,645.0,1.0,1296.22,2.0,782.68,0.0,1.0,91.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,1039.83,0.0,2.0,10142
,49.0,1.0,814.25,B5,0.0,1.0,3020.99,1.0,0.0,0.0,8.0,649.0,1.0,2007.4,1.0,2027.68,1.0,0.0,139.0,1.0,10226.7,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,1267.19,0.0,0.0,10426
21.5,51.0,0.0,0.0,B4,0.0,1.0,204.03,0.0,0.0,0.0,13.0,647.0,1.0,1970.51,4.0,5814.79,1.0,1.0,90.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,14536.06,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,2832.44,0.0,5.0,5217
4.1,,1.0,1194.82,B4,0.0,0.0,0.0,0.0,0.0,0.0,17.0,665.0,1.0,1924.82,5.0,4612.42,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,650.84,U,1.0,45.61,0.0,5.0,3365
0.5,57.0,1.0,2083.72,B6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,702.0,1.0,644.24,3.0,893.49,0.0,0.0,93.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,280.43,S,0.0,0.0,0.0,0.0,6177
,37.0,0.0,0.0,B14,0.0,,,,1.0,27300.0,1.0,633.0,1.0,3893.57,1.0,718.71,1.0,0.0,118.0,0.0,0.0,1.0,67.0,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,15155.2,0.0,0.0,6158
0.4,41.0,1.0,758.92,B14,0.0,,,,0.0,0.0,0.0,599.0,1.0,14.11,2.0,590.69,0.0,1.0,108.0,0.0,0.0,1.0,53.0,,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.03,,,,S,1.0,531.92,0.0,0.0,9607
4.3,,1.0,2348.74,B18,0.0,,,,0.0,0.0,1.0,685.0,1.0,542.21,4.0,1645.21,0.0,,,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,R,1.0,5.63,0.0,1.0,9789
31.3,67.0,0.0,0.0,B6,0.0,1.0,258411.16,1.0,1.0,106700.0,24.0,701.0,1.0,1406.69,4.0,13119.66,1.0,1.0,99.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1437.07,5.0,1.0,16055.48,0.0,0.0,1.0,267834.62,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,3731
1.4,72.0,1.0,2929.88,B15,0.0,,,,0.0,0.0,3.0,676.0,1.0,2647.63,3.0,2320.79,0.0,1.0,105.0,0.0,0.0,1.0,38.0,,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,0.0,3137
